"row.id","length.mm","","sanctuary","status","group.id","stage","transect.id"
1238,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.1"
1239,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.1"
1240,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.1"
1241,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.1"
1242,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.1"
1243,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.1"
1244,100,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.1"
1245,150,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.1"
1246,240,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.1"
1247,200,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.1"
1248,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.2"
1249,160,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.2"
1250,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.2"
1251,160,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.2"
1252,160,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.2"
1253,100,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.2"
1254,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","J","No-take.Green_Island.Mary_Cove.BS.2"
1255,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","J","No-take.Green_Island.Mary_Cove.BS.2"
1256,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.3"
1257,160,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.3"
1258,160,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.3"
1259,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.3"
1260,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.3"
1261,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.3"
1262,240,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.3"
1263,160,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.3"
1264,280,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.3"
1265,140,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.3"
1266,200,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.4"
1267,160,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.4"
1268,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.4"
1269,160,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.4"
1270,160,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.4"
1271,160,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.4"
1272,220,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.4"
1273,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.4"
1274,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.4"
1275,160,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.4"
1276,220,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.4"
1277,100,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.4"
1278,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.5"
1279,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.5"
1280,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.5"
1281,140,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.5"
1282,100,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","J","No-take.Green_Island.Mary_Cove.BS.5"
1283,140,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.5"
1284,140,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.5"
1285,200,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.5"
1286,220,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.5"
1287,220,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.5"
1288,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.5"
1289,200,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.5"
1290,220,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","M","No-take.Green_Island.Mary_Cove.BS.5"
1291,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.5"
1292,200,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.5"
1293,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.5"
1294,100,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.BS","F","No-take.Green_Island.Mary_Cove.BS.5"
1295,250,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","M","No-take.Green_Island.Mary_Cove.LC.1"
1296,200,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.1"
1297,200,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.1"
1298,300,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","M","No-take.Green_Island.Mary_Cove.LC.1"
1299,200,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.2"
1300,200,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.2"
1301,200,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.2"
1302,230,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.2"
1303,90,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.3"
1304,230,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.3"
1305,150,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.3"
1306,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.3"
1307,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.4"
1308,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.4"
1309,110,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.4"
1310,130,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.4"
1311,130,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.4"
1312,130,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.4"
1313,130,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.4"
1314,130,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.4"
1315,200,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.4"
1316,160,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.5"
1317,160,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.5"
1318,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.5"
1319,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.5"
1320,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.5"
1321,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.5"
1322,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.5"
1323,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.5"
1324,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.5"
1325,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.5"
1326,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.5"
1327,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.5"
1328,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.5"
1329,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.5"
1330,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.5"
1331,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.5"
1332,240,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","M","No-take.Green_Island.Mary_Cove.LC.5"
1333,220,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","M","No-take.Green_Island.Mary_Cove.LC.5"
1334,180,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.LC","F","No-take.Green_Island.Mary_Cove.LC.5"
1335,230,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.1"
1336,130,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.1"
1337,130,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.1"
1338,130,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.1"
1339,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.2"
1341,130,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.4"
1342,130,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.4"
1343,130,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.4"
1344,130,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.4"
1345,130,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.4"
1346,130,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.4"
1347,130,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.4"
1348,150,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.4"
1349,350,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","M","No-take.Green_Island.Mary_Cove.SRJ.5"
1350,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.5"
1351,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.5"
1352,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.5"
1353,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.5"
1354,150,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.5"
1355,150,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.5"
1356,150,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.5"
1357,150,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.5"
1358,150,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.5"
1359,200,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.5"
1360,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.5"
1361,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.5"
1362,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.5"
1363,120,NA,"Green_Island","No-take","No-take.Green_Island.Mary_Cove.SRJ","F","No-take.Green_Island.Mary_Cove.SRJ.5"
1364,120,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","M","Fished.Parker_Pt.East_Salmon_Bay.SC.1"
1365,160,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","M","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1366,160,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","M","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1367,160,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","M","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1368,120,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","F","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1369,120,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","F","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1370,220,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","F","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1371,110,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","F","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1372,160,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","M","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1373,120,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","M","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1374,120,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","F","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1375,120,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","F","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1376,120,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","F","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1377,120,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","F","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1378,120,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","F","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1379,160,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","F","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1380,160,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","F","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1381,160,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","F","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1382,130,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","F","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1383,130,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","F","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1384,100,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","F","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1385,100,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","F","Fished.Parker_Pt.East_Salmon_Bay.SC.2"
1386,80,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","J","Fished.Parker_Pt.East_Salmon_Bay.SC.3"
1387,180,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","M","Fished.Parker_Pt.East_Salmon_Bay.SC.3"
1388,220,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","M","Fished.Parker_Pt.East_Salmon_Bay.SC.4"
1389,220,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","M","Fished.Parker_Pt.East_Salmon_Bay.SC.4"
1390,160,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","F","Fished.Parker_Pt.East_Salmon_Bay.SC.4"
1391,280,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SC","M","Fished.Parker_Pt.East_Salmon_Bay.SC.5"
1392,120,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.LB","F","Fished.Parker_Pt.East_Salmon_Bay.LB.1"
1393,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.LB","F","Fished.Parker_Pt.East_Salmon_Bay.LB.2"
1394,250,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.LB","M","Fished.Parker_Pt.East_Salmon_Bay.LB.2"
1398,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1399,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1400,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1401,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1402,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1403,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1404,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1405,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1406,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1407,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1408,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1409,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1410,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1411,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1412,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1413,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1414,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1415,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1416,200,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1417,300,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","M","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1418,150,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.1"
1420,150,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.3"
1421,140,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","F","Fished.Parker_Pt.East_Salmon_Bay.SRJ.4"
1422,380,NA,"Parker_Pt","Fished","Fished.Parker_Pt.East_Salmon_Bay.SRJ","M","Fished.Parker_Pt.East_Salmon_Bay.SRJ.4"
1426,150,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
1427,150,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
1428,150,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
1429,150,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
1430,150,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
1431,150,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
1432,150,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
1433,100,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
1434,180,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
1435,180,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
1436,130,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
1437,130,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
1438,130,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
1439,130,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
1440,130,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
1441,130,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
1442,130,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
1443,130,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
1444,130,NA,"Green_Island","Fished","Fished.Green_Island.Strickland_West.LC","F","Fished.Green_Island.Strickland_West.LC.3"
