sanctuary,status,group.id,transect.id,metric,count,sample.no
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.SRJ,Fished.Parker_Pt.Parker_Point.SRJ.2,J,1,639
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.SRJ,Fished.Parker_Pt.Parker_Point.SRJ.3,J,0,640
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.SRJ,Fished.Parker_Pt.Parker_Point.SRJ.4,J,0,641
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.SRJ,Fished.Parker_Pt.Parker_Point.SRJ.5,J,0,642
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.EP,No-take.Parker_Pt.East_Salmon.EP.1,J,0,643
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.EP,No-take.Parker_Pt.East_Salmon.EP.2,J,0,644
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.EP,No-take.Parker_Pt.East_Salmon.EP.3,J,0,645
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.EP,No-take.Parker_Pt.East_Salmon.EP.4,J,0,646
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.EP,No-take.Parker_Pt.East_Salmon.EP.5,J,0,647
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.JAT,No-take.Parker_Pt.East_Salmon.JAT.1,J,0,648
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.JAT,No-take.Parker_Pt.East_Salmon.JAT.2,J,0,649
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.JAT,No-take.Parker_Pt.East_Salmon.JAT.3,J,1,650
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.JAT,No-take.Parker_Pt.East_Salmon.JAT.4,J,0,651
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.JAT,No-take.Parker_Pt.East_Salmon.JAT.5,J,0,652
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.ST,No-take.Parker_Pt.East_Salmon.ST.1,J,0,653
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.ST,No-take.Parker_Pt.East_Salmon.ST.2,J,0,654
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.ST,No-take.Parker_Pt.East_Salmon.ST.3,J,0,655
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.ST,No-take.Parker_Pt.East_Salmon.ST.4,J,0,656
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.ST,No-take.Parker_Pt.East_Salmon.ST.5,J,0,657
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,J,0,658
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.2,J,0,659
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.3,J,0,660
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,J,1,661
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.5,J,0,662
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.1,J,0,663
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.2,J,0,664
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.3,J,0,665
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.4,J,0,666
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.5,J,0,667
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.JH,No-take.Parker_Pt.Little Salmon_Bay.JH.1,J,0,668
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.JH,No-take.Parker_Pt.Little Salmon_Bay.JH.2,J,0,669
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.JH,No-take.Parker_Pt.Little Salmon_Bay.JH.3,J,0,670
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.JH,No-take.Parker_Pt.Little Salmon_Bay.JH.4,J,1,671
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.JH,No-take.Parker_Pt.Little Salmon_Bay.JH.5,J,0,672
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.BC,Fished.Armstrong.Catherine_Bay.BC.1,school.count,1,673
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.BC,Fished.Armstrong.Catherine_Bay.BC.2,school.count,0,674
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.BC,Fished.Armstrong.Catherine_Bay.BC.3,school.count,1,675
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.BC,Fished.Armstrong.Catherine_Bay.BC.4,school.count,1,676
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.BC,Fished.Armstrong.Catherine_Bay.BC.5,school.count,2,677
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.1,school.count,1,678
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,school.count,2,679
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.3,school.count,2,680
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.4,school.count,0,681
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.5,school.count,2,682
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.1,school.count,0,683
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.2,school.count,1,684
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.3,school.count,2,685
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.4,school.count,2,686
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.5,school.count,1,687
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.AT,Fished.Armstrong.Geordie_Bay.AT.1,school.count,0,688
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.AT,Fished.Armstrong.Geordie_Bay.AT.2,school.count,2,689
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.AT,Fished.Armstrong.Geordie_Bay.AT.3,school.count,2,690
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.AT,Fished.Armstrong.Geordie_Bay.AT.4,school.count,1,691
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.AT,Fished.Armstrong.Geordie_Bay.AT.5,school.count,3,692
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.EPJ,Fished.Armstrong.Geordie_Bay.EPJ.1,school.count,0,693
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.EPJ,Fished.Armstrong.Geordie_Bay.EPJ.2,school.count,0,694
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.EPJ,Fished.Armstrong.Geordie_Bay.EPJ.3,school.count,3,695
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.EPJ,Fished.Armstrong.Geordie_Bay.EPJ.4,school.count,0,696
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.EPJ,Fished.Armstrong.Geordie_Bay.EPJ.5,school.count,0,697
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.ST,Fished.Armstrong.Geordie_Bay.ST.1,school.count,4,698
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.ST,Fished.Armstrong.Geordie_Bay.ST.2,school.count,0,699
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.ST,Fished.Armstrong.Geordie_Bay.ST.3,school.count,0,700
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.ST,Fished.Armstrong.Geordie_Bay.ST.4,school.count,0,701
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.1,school.count,3,702
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.2,school.count,0,703
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.3,school.count,1,704
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.4,school.count,6,705
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.5,school.count,0,706
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.1,school.count,1,707
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.2,school.count,0,708
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.3,school.count,1,709
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.4,school.count,0,710
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.5,school.count,1,711
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.JH,Fished.Armstrong.Longreach_Bay.JH.1,school.count,1,712
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.JH,Fished.Armstrong.Longreach_Bay.JH.2,school.count,1,713
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.JH,Fished.Armstrong.Longreach_Bay.JH.3,school.count,1,714
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.JH,Fished.Armstrong.Longreach_Bay.JH.4,school.count,0,715
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.JH,Fished.Armstrong.Longreach_Bay.JH.5,school.count,0,716
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.AAE,Fished.Armstrong.Parakeet_Bay.AAE.1,school.count,0,717
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.AAE,Fished.Armstrong.Parakeet_Bay.AAE.2,school.count,3,718
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.AAE,Fished.Armstrong.Parakeet_Bay.AAE.3,school.count,0,719
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.AAE,Fished.Armstrong.Parakeet_Bay.AAE.4,school.count,1,720
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.AAE,Fished.Armstrong.Parakeet_Bay.AAE.5,school.count,2,721
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.1,school.count,3,722
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.2,school.count,1,723
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.3,school.count,2,724
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.4,school.count,1,725
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.5,school.count,0,726
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.1,school.count,1,727
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.2,school.count,1,728
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.3,school.count,1,729
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.4,school.count,1,730
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.5,school.count,4,731
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.AT,Fished.Armstrong.Ricey_Beach.AT.1,school.count,3,732
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.AT,Fished.Armstrong.Ricey_Beach.AT.2,school.count,2,733
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.AT,Fished.Armstrong.Ricey_Beach.AT.3,school.count,6,734
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.AT,Fished.Armstrong.Ricey_Beach.AT.4,school.count,0,735
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.AT,Fished.Armstrong.Ricey_Beach.AT.5,school.count,2,736
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.EPJ,Fished.Armstrong.Ricey_Beach.EPJ.1,school.count,3,737
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.EPJ,Fished.Armstrong.Ricey_Beach.EPJ.2,school.count,4,738
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.EPJ,Fished.Armstrong.Ricey_Beach.EPJ.3,school.count,2,739
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.EPJ,Fished.Armstrong.Ricey_Beach.EPJ.4,school.count,3,740
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.EPJ,Fished.Armstrong.Ricey_Beach.EPJ.5,school.count,2,741
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.ST,Fished.Armstrong.Ricey_Beach.ST.1,school.count,5,742
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.ST,Fished.Armstrong.Ricey_Beach.ST.2,school.count,3,743
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.ST,Fished.Armstrong.Ricey_Beach.ST.3,school.count,3,744
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.ST,Fished.Armstrong.Ricey_Beach.ST.4,school.count,4,745
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.ST,Fished.Armstrong.Ricey_Beach.ST.5,school.count,1,746
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE,No-take.Armstrong.Little_Armstrong_Bay_East.AAE.1,school.count,2,747
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE,No-take.Armstrong.Little_Armstrong_Bay_East.AAE.2,school.count,2,748
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE,No-take.Armstrong.Little_Armstrong_Bay_East.AAE.3,school.count,2,749
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE,No-take.Armstrong.Little_Armstrong_Bay_East.AAE.4,school.count,1,750
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE,No-take.Armstrong.Little_Armstrong_Bay_East.AAE.5,school.count,1,751
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1,school.count,1,752
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2,school.count,1,753
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.3,school.count,1,754
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.4,school.count,2,755
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.5,school.count,0,756
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.THJ,No-take.Armstrong.Little_Armstrong_Bay_East.THJ.1,school.count,2,757
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.THJ,No-take.Armstrong.Little_Armstrong_Bay_East.THJ.2,school.count,2,758
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.THJ,No-take.Armstrong.Little_Armstrong_Bay_East.THJ.3,school.count,2,759
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.THJ,No-take.Armstrong.Little_Armstrong_Bay_East.THJ.4,school.count,2,760
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.THJ,No-take.Armstrong.Little_Armstrong_Bay_East.THJ.5,school.count,2,761
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA1,No-take.Armstrong.Little_Armstrong_Bay_West.HA1.1,school.count,2,762
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA1,No-take.Armstrong.Little_Armstrong_Bay_West.HA1.2,school.count,1,763
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA1,No-take.Armstrong.Little_Armstrong_Bay_West.HA1.3,school.count,4,764
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA1,No-take.Armstrong.Little_Armstrong_Bay_West.HA1.4,school.count,5,765
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA1,No-take.Armstrong.Little_Armstrong_Bay_West.HA1.5,school.count,0,766
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA2,No-take.Armstrong.Little_Armstrong_Bay_West.HA2.1,school.count,1,767
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA2,No-take.Armstrong.Little_Armstrong_Bay_West.HA2.2,school.count,1,768
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA2,No-take.Armstrong.Little_Armstrong_Bay_West.HA2.3,school.count,0,769
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA2,No-take.Armstrong.Little_Armstrong_Bay_West.HA2.4,school.count,1,770
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA2,No-take.Armstrong.Little_Armstrong_Bay_West.HA2.5,school.count,0,771
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.THJ,No-take.Armstrong.Little_Armstrong_Bay_West.THJ.1,school.count,0,772
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.THJ,No-take.Armstrong.Little_Armstrong_Bay_West.THJ.2,school.count,1,773
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.THJ,No-take.Armstrong.Little_Armstrong_Bay_West.THJ.3,school.count,1,774
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.THJ,No-take.Armstrong.Little_Armstrong_Bay_West.THJ.4,school.count,1,775
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.THJ,No-take.Armstrong.Little_Armstrong_Bay_West.THJ.5,school.count,2,776
Green_Island,Fished,Fished.Green_Island.East_Strickland.AT,Fished.Green_Island.East_Strickland.AT.1,school.count,1,777
Green_Island,Fished,Fished.Green_Island.East_Strickland.AT,Fished.Green_Island.East_Strickland.AT.2,school.count,1,778
Green_Island,Fished,Fished.Green_Island.East_Strickland.AT,Fished.Green_Island.East_Strickland.AT.3,school.count,2,779
Green_Island,Fished,Fished.Green_Island.East_Strickland.AT,Fished.Green_Island.East_Strickland.AT.4,school.count,1,780
Green_Island,Fished,Fished.Green_Island.East_Strickland.AT,Fished.Green_Island.East_Strickland.AT.5,school.count,2,781
Green_Island,Fished,Fished.Green_Island.East_Strickland.EPJ,Fished.Green_Island.East_Strickland.EPJ.1,school.count,3,782
Green_Island,Fished,Fished.Green_Island.East_Strickland.EPJ,Fished.Green_Island.East_Strickland.EPJ.2,school.count,2,783
Green_Island,Fished,Fished.Green_Island.East_Strickland.EPJ,Fished.Green_Island.East_Strickland.EPJ.3,school.count,1,784
Green_Island,Fished,Fished.Green_Island.East_Strickland.EPJ,Fished.Green_Island.East_Strickland.EPJ.4,school.count,2,785
Green_Island,Fished,Fished.Green_Island.East_Strickland.EPJ,Fished.Green_Island.East_Strickland.EPJ.5,school.count,1,786
Green_Island,Fished,Fished.Green_Island.East_Strickland.ST,Fished.Green_Island.East_Strickland.ST.1,school.count,1,787
Green_Island,Fished,Fished.Green_Island.East_Strickland.ST,Fished.Green_Island.East_Strickland.ST.2,school.count,2,788
Green_Island,Fished,Fished.Green_Island.East_Strickland.ST,Fished.Green_Island.East_Strickland.ST.3,school.count,2,789
Green_Island,Fished,Fished.Green_Island.East_Strickland.ST,Fished.Green_Island.East_Strickland.ST.4,school.count,2,790
Green_Island,Fished,Fished.Green_Island.East_Strickland.ST,Fished.Green_Island.East_Strickland.ST.5,school.count,2,791
Green_Island,Fished,Fished.Green_Island.Strickland_West.BS,Fished.Green_Island.Strickland_West.BS.1,school.count,1,792
Green_Island,Fished,Fished.Green_Island.Strickland_West.BS,Fished.Green_Island.Strickland_West.BS.2,school.count,0,793
Green_Island,Fished,Fished.Green_Island.Strickland_West.BS,Fished.Green_Island.Strickland_West.BS.3,school.count,0,794
Green_Island,Fished,Fished.Green_Island.Strickland_West.BS,Fished.Green_Island.Strickland_West.BS.4,school.count,2,795
Green_Island,Fished,Fished.Green_Island.Strickland_West.BS,Fished.Green_Island.Strickland_West.BS.5,school.count,3,796
Green_Island,Fished,Fished.Green_Island.Strickland_West.LC,Fished.Green_Island.Strickland_West.LC.1,school.count,0,797
Green_Island,Fished,Fished.Green_Island.Strickland_West.LC,Fished.Green_Island.Strickland_West.LC.2,school.count,0,798
Green_Island,Fished,Fished.Green_Island.Strickland_West.LC,Fished.Green_Island.Strickland_West.LC.3,school.count,4,799
Green_Island,Fished,Fished.Green_Island.Strickland_West.LC,Fished.Green_Island.Strickland_West.LC.4,school.count,1,800
Green_Island,Fished,Fished.Green_Island.Strickland_West.LC,Fished.Green_Island.Strickland_West.LC.5,school.count,4,801
Green_Island,Fished,Fished.Green_Island.Strickland_West.SR,Fished.Green_Island.Strickland_West.SR.1,school.count,2,802
Green_Island,Fished,Fished.Green_Island.Strickland_West.SR,Fished.Green_Island.Strickland_West.SR.2,school.count,1,803
Green_Island,Fished,Fished.Green_Island.Strickland_West.SR,Fished.Green_Island.Strickland_West.SR.3,school.count,0,804
Green_Island,Fished,Fished.Green_Island.Strickland_West.SR,Fished.Green_Island.Strickland_West.SR.4,school.count,2,805
Green_Island,Fished,Fished.Green_Island.Strickland_West.SR,Fished.Green_Island.Strickland_West.SR.5,school.count,0,806
Green_Island,No-take,No-take.Green_Island.Green_Island.AT,No-take.Green_Island.Green_Island.AT.1,school.count,3,807
Green_Island,No-take,No-take.Green_Island.Green_Island.AT,No-take.Green_Island.Green_Island.AT.2,school.count,3,808
Green_Island,No-take,No-take.Green_Island.Green_Island.AT,No-take.Green_Island.Green_Island.AT.3,school.count,4,809
Green_Island,No-take,No-take.Green_Island.Green_Island.AT,No-take.Green_Island.Green_Island.AT.4,school.count,2,810
Green_Island,No-take,No-take.Green_Island.Green_Island.AT,No-take.Green_Island.Green_Island.AT.5,school.count,3,811
Green_Island,No-take,No-take.Green_Island.Green_Island.EPJ,No-take.Green_Island.Green_Island.EPJ.1,school.count,6,812
Green_Island,No-take,No-take.Green_Island.Green_Island.EPJ,No-take.Green_Island.Green_Island.EPJ.2,school.count,2,813
Green_Island,No-take,No-take.Green_Island.Green_Island.EPJ,No-take.Green_Island.Green_Island.EPJ.3,school.count,3,814
Green_Island,No-take,No-take.Green_Island.Green_Island.EPJ,No-take.Green_Island.Green_Island.EPJ.4,school.count,3,815
Green_Island,No-take,No-take.Green_Island.Green_Island.EPJ,No-take.Green_Island.Green_Island.EPJ.5,school.count,3,816
Green_Island,No-take,No-take.Green_Island.Green_Island.ST,No-take.Green_Island.Green_Island.ST.1,school.count,4,817
Green_Island,No-take,No-take.Green_Island.Green_Island.ST,No-take.Green_Island.Green_Island.ST.2,school.count,0,818
Green_Island,No-take,No-take.Green_Island.Green_Island.ST,No-take.Green_Island.Green_Island.ST.3,school.count,1,819
Green_Island,No-take,No-take.Green_Island.Green_Island.ST,No-take.Green_Island.Green_Island.ST.4,school.count,1,820
Green_Island,No-take,No-take.Green_Island.Green_Island.ST,No-take.Green_Island.Green_Island.ST.5,school.count,1,821
Green_Island,No-take,No-take.Green_Island.Mary_Cove.BS,No-take.Green_Island.Mary_Cove.BS.1,school.count,6,822
Green_Island,No-take,No-take.Green_Island.Mary_Cove.BS,No-take.Green_Island.Mary_Cove.BS.2,school.count,3,823
Green_Island,No-take,No-take.Green_Island.Mary_Cove.BS,No-take.Green_Island.Mary_Cove.BS.3,school.count,5,824
Green_Island,No-take,No-take.Green_Island.Mary_Cove.BS,No-take.Green_Island.Mary_Cove.BS.4,school.count,7,825
Green_Island,No-take,No-take.Green_Island.Mary_Cove.BS,No-take.Green_Island.Mary_Cove.BS.5,school.count,8,826
Green_Island,No-take,No-take.Green_Island.Mary_Cove.LC,No-take.Green_Island.Mary_Cove.LC.1,school.count,3,827
Green_Island,No-take,No-take.Green_Island.Mary_Cove.LC,No-take.Green_Island.Mary_Cove.LC.2,school.count,2,828
Green_Island,No-take,No-take.Green_Island.Mary_Cove.LC,No-take.Green_Island.Mary_Cove.LC.3,school.count,4,829
Green_Island,No-take,No-take.Green_Island.Mary_Cove.LC,No-take.Green_Island.Mary_Cove.LC.4,school.count,4,830
Green_Island,No-take,No-take.Green_Island.Mary_Cove.LC,No-take.Green_Island.Mary_Cove.LC.5,school.count,4,831
Green_Island,No-take,No-take.Green_Island.Mary_Cove.SRJ,No-take.Green_Island.Mary_Cove.SRJ.1,school.count,2,832
Green_Island,No-take,No-take.Green_Island.Mary_Cove.SRJ,No-take.Green_Island.Mary_Cove.SRJ.2,school.count,1,833
Green_Island,No-take,No-take.Green_Island.Mary_Cove.SRJ,No-take.Green_Island.Mary_Cove.SRJ.3,school.count,0,834
Green_Island,No-take,No-take.Green_Island.Mary_Cove.SRJ,No-take.Green_Island.Mary_Cove.SRJ.4,school.count,1,835
Green_Island,No-take,No-take.Green_Island.Mary_Cove.SRJ,No-take.Green_Island.Mary_Cove.SRJ.5,school.count,3,836
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.LB,Fished.Parker_Pt.East_Salmon_Bay.LB.1,school.count,1,837
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.LB,Fished.Parker_Pt.East_Salmon_Bay.LB.2,school.count,1,838
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.LB,Fished.Parker_Pt.East_Salmon_Bay.LB.3,school.count,0,839
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.LB,Fished.Parker_Pt.East_Salmon_Bay.LB.4,school.count,0,840
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.LB,Fished.Parker_Pt.East_Salmon_Bay.LB.5,school.count,0,841
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SC,Fished.Parker_Pt.East_Salmon_Bay.SC.1,school.count,1,842
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SC,Fished.Parker_Pt.East_Salmon_Bay.SC.2,school.count,8,843
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SC,Fished.Parker_Pt.East_Salmon_Bay.SC.3,school.count,2,844
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SC,Fished.Parker_Pt.East_Salmon_Bay.SC.4,school.count,1,845
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SC,Fished.Parker_Pt.East_Salmon_Bay.SC.5,school.count,1,846
