sanctuary,site,status,date,time,group.no,groupID,transect,length.mm,stage,school,comments,number,transect.id,school.id,row.id
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,1,110,F,1,NA,1,JH.1,Little Salmon_Bay.1.JH.1,584
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,1,95,F,1,NA,1,JH.1,Little Salmon_Bay.1.JH.1,585
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,100,F,1,NA,1,JH.2,Little Salmon_Bay.2.JH.1,586
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,150,F,2,NA,1,JH.2,Little Salmon_Bay.2.JH.2,587
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,110,F,2,NA,1,JH.2,Little Salmon_Bay.2.JH.2,588
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,90,F,2,NA,1,JH.2,Little Salmon_Bay.2.JH.2,589
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,110,F,2,NA,1,JH.2,Little Salmon_Bay.2.JH.2,590
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,110,F,1,NA,1,JH.2,Little Salmon_Bay.2.JH.1,591
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,110,F,2,NA,1,JH.2,Little Salmon_Bay.2.JH.2,592
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,100,F,2,NA,1,JH.2,Little Salmon_Bay.2.JH.2,593
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,105,F,1,NA,1,JH.2,Little Salmon_Bay.2.JH.1,594
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,120,F,1,NA,1,JH.2,Little Salmon_Bay.2.JH.1,595
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,3,220,F,1,NA,1,JH.3,Little Salmon_Bay.3.JH.1,596
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,3,90,F,1,NA,1,JH.3,Little Salmon_Bay.3.JH.1,597
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,3,90,F,1,NA,1,JH.3,Little Salmon_Bay.3.JH.1,598
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,3,250,F,3,NA,1,JH.3,Little Salmon_Bay.3.JH.3,599
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,3,120,F,3,NA,1,JH.3,Little Salmon_Bay.3.JH.3,600
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,3,110,F,3,NA,1,JH.3,Little Salmon_Bay.3.JH.3,601
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,4,200,F,3,NA,1,JH.4,Little Salmon_Bay.4.JH.3,602
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,4,100,F,3,NA,1,JH.4,Little Salmon_Bay.4.JH.3,603
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,4,110,F,3,NA,1,JH.4,Little Salmon_Bay.4.JH.3,604
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,4,110,F,3,NA,1,JH.4,Little Salmon_Bay.4.JH.3,605
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,4,70,J,3,NA,1,JH.4,Little Salmon_Bay.4.JH.3,606
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,4,110,F,3,NA,1,JH.4,Little Salmon_Bay.4.JH.3,607
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,5,110,F,1,NA,1,JH.5,Little Salmon_Bay.5.JH.1,608
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,5,110,F,1,NA,1,JH.5,Little Salmon_Bay.5.JH.1,609
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,5,130,F,1,NA,1,JH.5,Little Salmon_Bay.5.JH.1,610
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,1,130,F,1,NA,1,AAE.1,Little_Armstrong_Bay.1.AAE.1,611
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,1,200,F,1,NA,1,AAE.1,Little_Armstrong_Bay.1.AAE.1,612
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,1,200,F,1,NA,1,AAE.1,Little_Armstrong_Bay.1.AAE.1,613
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,1,200,F,1,NA,1,AAE.1,Little_Armstrong_Bay.1.AAE.1,614
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,1,200,F,2,NA,1,AAE.1,Little_Armstrong_Bay.1.AAE.2,615
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,1,100,J,2,NA,1,AAE.1,Little_Armstrong_Bay.1.AAE.2,616
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,400,M,7,NA,1,AAE.2,Little_Armstrong_Bay.2.AAE.7,617
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,150,F,7,NA,1,AAE.2,Little_Armstrong_Bay.2.AAE.7,618
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,150,F,7,NA,1,AAE.2,Little_Armstrong_Bay.2.AAE.7,619
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,150,F,7,NA,1,AAE.2,Little_Armstrong_Bay.2.AAE.7,620
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,150,F,7,NA,1,AAE.2,Little_Armstrong_Bay.2.AAE.7,621
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,150,F,7,NA,1,AAE.2,Little_Armstrong_Bay.2.AAE.7,622
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,150,F,7,NA,1,AAE.2,Little_Armstrong_Bay.2.AAE.7,623
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,150,F,7,NA,1,AAE.2,Little_Armstrong_Bay.2.AAE.7,624
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,100,F,1,NA,1,AAE.2,Little_Armstrong_Bay.2.AAE.1,625
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,200,F,1,NA,1,AAE.2,Little_Armstrong_Bay.2.AAE.1,626
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,3,200,F,1,NA,1,AAE.3,Little_Armstrong_Bay.3.AAE.1,627
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,3,200,F,1,NA,1,AAE.3,Little_Armstrong_Bay.3.AAE.1,628
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,3,200,F,1,NA,1,AAE.3,Little_Armstrong_Bay.3.AAE.1,629
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,3,150,F,6,NA,1,AAE.3,Little_Armstrong_Bay.3.AAE.6,630
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,3,150,F,6,NA,1,AAE.3,Little_Armstrong_Bay.3.AAE.6,631
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,3,150,F,6,NA,1,AAE.3,Little_Armstrong_Bay.3.AAE.6,632
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,3,150,F,6,NA,1,AAE.3,Little_Armstrong_Bay.3.AAE.6,633
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,3,150,F,6,NA,1,AAE.3,Little_Armstrong_Bay.3.AAE.6,634
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,3,300,M,6,NA,1,AAE.3,Little_Armstrong_Bay.3.AAE.6,635
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,4,170,F,1,NA,1,AAE.4,Little_Armstrong_Bay.4.AAE.1,636
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,4,170,F,1,NA,1,AAE.4,Little_Armstrong_Bay.4.AAE.1,637
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,5,150,F,1,NA,1,AAE.5,Little_Armstrong_Bay.5.AAE.1,638
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,5,150,F,1,NA,1,AAE.5,Little_Armstrong_Bay.5.AAE.1,639
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,640
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,641
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,642
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,643
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,644
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,645
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,646
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,647
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,648
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,649
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,650
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,651
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,652
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,653
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,654
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,655
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,656
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,657
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,658
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,659
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,660
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,661
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,662
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,663
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,664
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,665
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,666
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,667
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,668
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,669
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,670
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,671
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,672
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,673
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,674
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,675
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,676
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,677
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,678
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,679
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,680
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,681
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,682
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,683
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,684
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,685
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,686
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,687
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,688
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,689
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,690
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,691
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,692
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,693
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,694
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,695
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,696
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,697
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,698
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,699
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,700
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,701
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,702
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,703
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,704
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,705
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,706
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,707
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,708
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,709
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,710
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,711
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,712
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,713
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,714
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,715
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,716
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,717
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,718
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,719
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,720
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,721
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,722
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,723
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,724
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,725
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,726
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,727
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,728
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,729
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,730
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,731
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,732
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,733
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,734
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,735
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,736
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,737
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,738
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA,1,AAE.6,Little_Armstrong_Bay.6.AAE.100,739
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,740
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,741
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,742
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,743
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,744
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,745
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,746
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,747
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,748
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,749
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,750
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,751
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,752
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,753
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,754
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,755
