Id,dst_jettie,dst_moorin,dst_cst,dst_sank,depth,zone,X,Y,coords.x1,coords.x2,optional,year,ID_1,Pots,FID_,POINT_X,POINT_Y,id,lat,lon
0,3200.27,1388.97,371.947,227.66,-3.39555,S,359911.7936,6456505.8091,359911.79360000044,6456505.8091,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.018917869368444,115.51665273043713
0,3163.3,1394.89,353.483,268.74,-3.28805,S,359902.2608,6456545.2535,359902.2608000003,6456545.2535,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.018560949640026,115.5165575528125
0,3116.7,1401.47,307.55,319.702,-2.9118,S,359890.3717,6456592.5805,359890.3717,6456592.5805,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.0181326468178,115.51643857891403
0,3677.91,1615.45,502.095,149.97,-4.56101,S,359803.556,6456039.9729,359803.55599999987,6456039.9729,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02310571988233,115.5154392057216
0,3666.64,1564.89,448.603,94.981,-4.22409,S,359855.2801,6456038.0452,359855.2801000001,6456038.0452,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.023129514788906,115.51598648212439
0,3097.58,1574.69,250.15,444.096,-3.75476,S,359719.0383,6456661.4619,359719.03830000013,6456661.4619,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.01749019223443,115.51463494817452
0,3604.88,2020.3,207.142,69.986,-11.6442,S,358594.9287,6456625.4987,358594.92870000005,6456625.4987,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.01767460038965,115.5027305040649
0,3621.58,2031.7,226.063,69.986,-13.1374,S,358595.2358,6456603.3407,358595.2357999999,6456603.3407,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.01787447507244,115.50273050441487
0,3641.06,2039.16,243.775,64.987,-13.3721,S,358594.1725,6456582.7467,358594.17250000034,6456582.7467,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.01806007322972,115.50271622786155
0,3666.21,2056.73,272.801,64.987,-13.6382,S,358594.5454,6456555.8405,358594.5454000002,6456555.8405,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.018302778699926,115.50271622812006
0,3680.33,2072.61,293.412,69.986,-13.9017,S,358594.8305,6456535.2653,358594.83050000016,6456535.2653,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.01848837582014,115.50271622769598
0,3697.18,2084.59,312.867,69.986,-13.9725,S,358596.486,6456513.1259,358596.48599999957,6456513.1259,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.01868825125979,115.50273050420341
0,3697.18,2084.59,312.867,69.986,-13.9725,S,358596.486,6456513.1259,358596.48599999957,6456513.1259,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.01868825125979,115.50273050420341
0,3718.3,2099.73,337.275,69.986,-13.9948,S,358596.837,6456487.8025,358596.8370000003,6456487.8025,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.01891667917877,115.50273050480344
0,3739.46,2115.06,361.763,69.986,-13.9803,S,358598.4925,6456465.6632,358598.4924999997,6456465.6632,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.019116553704855,115.50274478138418
0,3708.24,2133.61,355.773,104.979,-14.2242,S,358632.0061,6456480.3747,358632.0060999999,6456480.3747,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.018988063345674,115.50310170007342
0,3425.11,2301.33,449.41,409.918,-10.2323,S,358936.1331,6456627.0554,358936.1331000002,6456627.0554,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.01770315373982,115.50634252662114
0,3553.7,2347.62,496.137,379.924,-13.0587,S,358909.5881,6456498.464,358909.5881000003,6456498.464,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.01885957241519,115.50604271413668
0,4054.78,2435.56,744.163,139.972,-9.45618,S,358665.0769,6456059.7499,358665.07689999975,6456059.7499,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02278568242004,115.50339009144157
0,3965.27,2465.04,867.467,379.924,-12.4885,S,358905.5904,6456039.8615,358905.5904000001,6456039.8615,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02299507517767,115.50593325936109
0,3886.15,2285.24,958.896,564.887,-10.3503,S,359094.3347,6456044.5808,359094.33469999954,6456044.5808,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.022976039981366,115.50793200611024
0,6317.09,1209.77,402.194,1343.46,-14.4575,W,355607.5181,6455741.0496,355607.5181,6455741.0496,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02527374748735,115.47097530523837
0,6338.89,1157.2,319.702,1279.17,-7.70734,W,355536.1175,6455793.7031,355536.1174999997,6455793.7031,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02478977204941,115.47022734278367
0,6396.84,1191.34,327.692,1226.14,-8.23566,W,355486.6677,6455763.7312,355486.6677000001,6455763.7312,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.025053758353664,115.4696993686231
0,6465.78,1233.7,344.351,1163.25,-6.1485900000000004,W,355428.9767,6455728.7636,355428.97670000046,6455728.7636,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.025361742976344,115.46908339954716
0,6510.72,1255.98,330.123,1117.3,-7.71258,W,355383.4754,6455713.4828,355383.4753999999,6455713.4828,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02549373681263,115.46859942329534
0,6510.72,1255.98,330.123,1117.3,-7.71258,W,355383.4754,6455713.4828,355383.4753999999,6455713.4828,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02549373681263,115.46859942329534
0,6582.04,1344.14,394.541,1089.78,-10.8143,W,355355.5639,6455630.1509,355355.5639000004,6455630.1509,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02624170003846,115.46829143879202
0,5023.93,1556.93,483.354,124.975,-20.5627,S,357183.3865,6455936.6872,357183.3865,6455936.6872,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.0237094413383,115.48768673964616
0,4986.99,1513.32,430.524,129.974,-18.8401,S,357179.0817,6455987.2839,357179.0817,6455987.2839,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02325258505742,115.48764866750275
0,5027.5,1444.3,436.519,209.958,-18.6972,S,357097.8831,6456007.2539,357097.8831000002,6456007.2539,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02306222813476,115.48679206181582
0,5569.18,1164.77,861.759,879.824,-16.2601,S,356429.2012,6455925.5733,356429.2012,6455925.5733,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02371420004866,115.47970126862013
0,5571.28,1131.24,842.165,904.819,-13.57,S,356401.8994,6455948.9346,356401.89940000046,6455948.9346,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.023500048413666,115.47941573290441
0,5612.65,1108.04,829.081,959.808,-12.419,S,356347.9641,6455948.1752,356347.96410000045,6455948.1752,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02350004889245,115.47884466216097
0,5663.9,1151.08,828.568,979.804,-16.972,S,356328.4814,6455895.1329,356328.48139999993,6455895.1329,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02397594120828,115.47863051090613
0,5626.45,1170.46,875.781,929.814,-17.1686,S,356377.959,6455893.1913,356377.9589999998,6455893.1913,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02399973500849,115.47915399267755
0,5651.68,1233.42,915.295,911.19,-18.0024,S,356396.7542,6455835.4111,356396.7542000003,6455835.4111,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.024523217295474,115.47934434874816
0,5580.39,1222.92,905.702,849.889,-17.2709,S,356459.1213,6455875.8648,356459.12129999977,6455875.8648,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.024166298040875,115.48001059851399
0,5511.17,1175.62,832.135,819.836,-15.7855,S,356489.6185,6455944.8922,356489.61849999987,6455944.8922,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.023547637514014,115.4803437232091
0,5552.95,1084.28,801.479,919.816,-11.9418,S,356387.7843,6455993.5886,356387.7843000004,6455993.5886,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.0230955402369,115.47927296533439
0,5748.07,1100.42,712.949,1099.78,-16.4673,S,356209.4509,6455904.0095,356209.4508999996,6455904.0095,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02388076196525,115.47737177614825
0,5882.2,1128.55,627.569,1225.41,-14.4838,W,356084.421,6455844.2016,356084.4210000001,6455844.2016,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02440424349827,115.47603927731396
0,5932.11,1151.65,610.206,1266.68,-14.784,W,356042.1694,6455811.9446,356042.1694,6455811.9446,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02468977910038,115.47558718046571
0,6010.2,1191.94,594.524,1330.16,-16.1238,W,355984.3733,6455766.276,355984.3733000001,6455766.276,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02509428738773,115.47496852045252
0,6047.26,1196.84,572.686,1370.9,-13.7483,W,355944.0715,6455755.1533,355944.0714999996,6455755.1533,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.025189466113375,115.47454021741227
0,6099.77,1199.81,540.262,1431.57,-12.9486,W,355883.5444,6455743.7448,355883.5444,6455743.7448,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02528464405549,115.47389776270667
0,6217.13,1331.57,629.358,1490.29,-20.547,W,355840.5005,6455608.578,355840.5005000001,6455608.578,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02649816924416,115.47342187117353
0,6151.46,1311.7,643.397,1421.86,-19.1665,W,355907.5448,6455635.9093,355907.54480000027,6455635.9093,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.026260223484236,115.47413570886816
0,2907.77,549.913,271.837,144.971,-0.987298,S,361347.0184,6456009.8833,361347.0184000004,6456009.8833,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.023567336047655,115.53177420570556
0,2886.92,534.986,275.807,159.968,-1.23507,S,361362.5701,6456023.2863,361362.5701000001,6456023.2863,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02344836313513,115.53194076786575
0,3748.01,1611.98,488.369,109.978,-7.53429,S,359842.8473,6455961.3622,359842.84729999956,6455961.3622,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.0238195586731,115.51584371433582
0,3731.44,1576.15,452.264,74.985,-5.73171,S,359878.7313,6455967.1319,359878.7313000001,6455967.1319,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02377196897273,115.5162244280621
0,3982.8,1672.87,495.103,102.571,-13.8912,S,359904.8268,6455703.6552,359904.8267999999,6455703.6552,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.026151430151835,115.51646237372073
0,3987.35,1665.24,479.201,102.571,-13.2868,S,359934.4029,6455677.6778,359934.4029000001,6455677.6778,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.026389376692876,115.51677170366933
0,4019.22,1679.5,482.915,127.254,-14.0472,S,359953.105,6455625.1676,359953.10500000045,6455625.1676,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.026865268619765,115.51696206091438
0,4025.47,1772.96,601.544,192.964,-15.8839,S,359803.9194,6455686.4387,359803.9194,6455686.4387,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.026294197909245,115.51539161706201
0,3994.61,1711.22,538.409,134.323,-15.8065,S,359859.8824,6455703.0378,359859.88239999954,6455703.0378,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02615143041547,115.51598648197721
0,4021.46,1701.28,514.314,137.904,-15.1432,S,359900.9121,6455661.3878,359900.9121000003,6455661.3878,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02653214401299,115.51641478518648
0,4050.5,1748.71,564.622,180.311,-15.2389,S,359851.6184,6455650.1572,359851.61840000004,6455650.1572,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02662732279324,115.51589130388727
0,4072.37,1746.97,554.799,187.379,-14.7381,S,359879.0922,6455613.5977,359879.09219999984,6455613.5977,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02696044746777,115.5161768388372
0,4070.82,1711.73,509.064,166.174,-13.7745,S,359965.3912,6455548.8241,359965.3912000004,6455548.8241,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02755531231074,115.5170810334997
0,4101.53,2456.83,776.021,124.975,-9.447,S,358651.3081,6456015.2346,358651.3081,6456015.2346,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02318543179933,115.5032378056206
0,4532.44,2224.7,652.346,44.991,-24.5074,S,358085.6011,6455846.9676,358085.6010999996,6455846.9676,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.0246321447164,115.49722443158338
0,4490.87,2298.55,696.28,64.987,-24.3318,S,358186.4841,6455833.5957,358186.4841,6455833.5957,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.0247653942574,115.49829043066231
0,4474.57,2345.19,731.461,79.984,-24.6752,S,358240.6237,6455819.5733,358240.62370000035,6455819.5733,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02489864421815,115.49886150111651
0,4894.29,1889.5,640.672,79.984,-20.3556,S,357525.0659,6455811.715,357525.0658999998,6455811.715,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02487960890938,115.49128529729158
0,4923.23,1863.61,632.527,84.983,-20.5549,S,357489.1981,6455804.8819,357489.1980999997,6455804.8819,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.024936715632045,115.49090458342154
0,4211.06,1778.3,621.567,247.438,-15.9796,S,360117.4319,6455279.1603,360117.4319000002,6455279.1603,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.0300061571081,115.51865147817853
0,4233.57,1790.63,650.735,258.067,-16.5616,S,360147.2956,6455232.0795,360147.29559999984,6455232.0795,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.03043446050463,115.51896080769382
0,4273.84,1848.72,680.819,318.134,-15.1196,S,360045.8858,6455251.7952,360045.8858000003,6455251.7952,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.030244103739065,115.51789005052534
0,4306.57,1864.95,720.758,331.935,-16.9549,S,360096.2995,6455181.2514,360096.29949999973,6455181.2514,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.03088655824185,115.51841353222095
0,4290.02,1856.35,699.753,325.204,-17.5213,S,360071.147,6455212.5666,360071.1469999999,6455212.5666,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.03060102242555,115.51815179114243
0,4362.32,2001.75,798.793,459.527,-18.688,S,359766.082,6455332.3792,359766.0820000004,6455332.3792,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02948267543718,115.51493951850546
0,4405.32,2043.2,840.442,501.945,-16.4253,S,359744.0822,6455297.778,359744.08220000006,6455297.778,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02979200605911,115.51470157278213
0,4379.95,2007.89,806.436,470.145,-16.9785,S,359791.3083,6455295.789,359791.3082999997,6455295.789,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02981580050029,115.51520125988807
0,4346.47,1983.06,780.26,441.867,-17.8765,S,359788.4447,6455340.6017000005,359788.4446999999,6455340.6017000005,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02941129173438,115.51517746542108
0,4355.52,1977.79,777.694,441.867,-15.9416,S,359827.2262,6455298.9211,359827.2262000004,6455298.9211,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.02979200554148,115.51558197392859
0,4383.66,1995.38,799.371,463.076,-20.6257,S,359843.5361,6455256.9316,359843.53610000014,6455256.9316,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.030172719163666,115.51574853584998
0,4396.81,2014.94,816.553,480.736,-20.9062,S,359812.0401,6455259.137,359812.04009999987,6455259.137,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.03014892526607,115.51541541126478
0,4422.95,2049.52,848.624,512.562,-21.563,S,359769.3447,6455258.5501,359769.34470000025,6455258.5501,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.03014892479218,115.5149633134057
0,4473.48,2092.44,894.318,558.503,-23.165,S,359756.5874,6455205.6076,359756.5873999996,6455205.6076,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.030624816851144,115.51482054564066
0,4439.35,2051.79,855.895,519.632,-22.0585,S,359803.668,6455214.1699,359803.6679999996,6455214.1699,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.030553433581524,115.51532023246766
0,4216.53,1812.13,845.112,150.718,-23.0549,S,360696.1781,6454867.5849,360696.17810000014,6454867.5849,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.03378950005944,115.5247191037716
0,4168.13,1766.97,802.149,116.703,-20.935,S,360733.8733,6454905.0366,360733.8733000001,6454905.0366,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.03345637538401,115.52512361219966
0,4142.32,1748.62,782.866,125.275,-21.4791,S,360774.248,6454910.8646,360774.2479999997,6454910.8646,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.033408786087406,115.52555191534398
0,4217.69,1800.51,823.395,134.602,-20.918,S,360641.7086,6454906.4158,360641.70859999955,6454906.4158,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.03343258135563,115.52414803300304
0,4218.61,1788.81,803.083,144.971,-21.348,S,360580.5336,6454942.5165,360580.53359999973,6454942.5165,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.0330994564433,115.52350557847048
0,4234.66,1799.67,810.424,166.174,-20.8656,S,360549.0028,6454947.3621,360549.0027999999,6454947.3621,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.033051866945094,115.52317245427149
0,4290.35,1862.76,877.392,212.09,-22.0022,S,360556.7539,6454873.5944,360556.7538999999,6454873.5944,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.03371811599024,115.5232438379288
0,4310.18,1871.48,879.625,243.929,-22.5777,S,360486.6989,6454901.658,360486.6989000002,6454901.658,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.03345637557408,115.52250620538341
0,4164.9,1801.15,838.298,249.049,-24.7224,S,360867.5643,6454825.0728,360867.56429999974,6454825.0728,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.03419400902974,115.52652749393383
0,4137.49,1776.57,814.714,245.969,-24.5835,S,360885.2526,6454846.4209,360885.25260000024,6454846.4209,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.034003651808895,115.52671785103286
0,4103.26,1745.99,785.67,241.25,-24.3724,S,360909.6461,6454870.4987,360909.64609999955,6454870.4987,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.033789500570414,115.5269795920963
0,4079.46,1728.96,771.354,251.047,-24.2649,S,360940.9606,6454881.4792,360940.9605999999,6454881.4792,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.03369432155144,115.52731271617587
0,3971.44,1640.2,694.879,252.19,-18.6566,S,361038.9314,6454948.7732,361038.9314000001,6454948.7732,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.03309945640292,115.52835967893435
0,3945.56,1623.99,684.881,264.994,-18.1151,S,361070.2823,6454957.1154,361070.2823000001,6454957.1154,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.033028072355,115.52869280404695
0,3935.39,1624.03,690.749,287.084,-20.1013,S,361101.7769,6454954.906,361101.77689999994,6454954.906,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.033051867663424,115.52902592850033
0,3880,1567.4,636.838,252.19,-17.4321,S,361118.9989,6455010.5457,361118.9989,6455010.5457,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.03255218060319,115.52921628552856
0,3849.26,1555.14,638.562,280.122,-16.1395,S,361172.8924,6455013.9179,361172.89240000024,6455013.9179,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.03252838545459,115.52978735589869
0,3709.17,1416.16,517.125,199.083,-15.6413,S,361216.0028,6455149.0598,361216.0027999999,6455149.0598,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.03131486104585,115.53026324756253
0,3673.26,1384.51,494.8,187.179,-14.0249,S,361238.043,6455181.0198,361238.0429999996,6455181.0198,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.03102932523061,115.53050119356494
0,3632.58,1352.4,477.215,181.14,-13.3131,S,361266.8606,6455210.4335,361266.86060000025,6455210.4335,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.030767584955136,115.53081052407158
0,3605.49,1331.32,467.266,177.306,-13.5005,S,361289.0446,6455231.842,361289.0445999997,6455231.842,TRUE,2014,NA,NA,NA,NA,NA,NA,-32.030577227452724,115.53104847002703
0,2260.73,371.577,302.14,0,-7.17115,N,358336.4076,6459901.8798,358336.40759999957,6459901.8798,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.988093534577455,115.50047509929325
0,1333.09,1053.59,405.412,19.996,-11.6888,N,359499.3578,6460410.7436,359499.35780000035,6460410.7436,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.983649051703757,115.51285554454799
0,1326.81,1050.56,416.39,36.3933,-11.7609,N,359513.9099,6460420.004,359513.9099000003,6460420.004,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.983567338759773,115.51301087576861
0,1320.34,1039.34,390.722,18.0242,-10.5548,N,359502.0037,6460392.2227,359502.00370000023,6460392.2227,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.983816415909466,115.51288084737243
0,1313.94,1036.19,401.915,36.0483,-10.737,N,359515.2329,6460404.129,359515.2329000002,6460404.129,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.983710676086172,115.5130225654639
0,1362.15,1081.75,419.916,4.999,-12.6353,N,359471.5357,6460421.8942,359471.5356999999,6460421.8942,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.983545036008152,115.51256276625024
0,1304.67,1018.13,355.492,0,-7.86466,N,359498.6467,6460358.3033,359498.6467000004,6460358.3033,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.98412191143105,115.51284038933626
0,1285.29,1000.36,352.208,15.8082,-7.5592,N,359519.2016,6460352.5351,359519.20160000026,6460352.5351,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.984176482676773,115.51305705409418
0,1263.1,975.715,328.758,15.8082,-6.7346,N,359525.8162,6460330.0455,359525.81620000023,6460330.0455,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.984380131829823,115.51312377534671
0,1250.6,965.014,331.37,29.1489,-6.23512,N,359544.3371,6460330.0455,359544.3371000001,6460330.0455,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.9843824282563,115.51331975690553
0,1253.43,965.17,319.702,15.8082,-6.711,N,359531.1079,6460316.8163,359531.1079000002,6460316.8163,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.984500099334436,115.5131778456177
0,1233.97,947.36,318.88,33.5343,-5.12997,N,359549.6288,6460312.8475,359549.62880000006,6460312.8475,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.984538189453595,115.51337325012166
0,1244.19,951.663,294.22,4.999,-5.97817,N,359525.828,6460294.5473,359525.82799999975,6460294.5473,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.984700284019592,115.51311873564525
0,1225.77,936.896,304.324,26.9204,-4.41811,N,359552.2746,6460298.2954,359552.2746000001,6460298.2954,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.984669759788716,115.51339913031819
0,1222.56,927.446,271.653,4.999,-4.75765,N,359537.4782,6460267.2209,359537.4781999998,6460267.2209,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.98494817959374,115.51323803894022
0,1208.16,916.073,280.167,22.3562,-4.13363,N,359557.5663,6460273.16,359557.56630000006,6460273.16,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.984897106686784,115.51345146926188
0,1196.02,902.219,264.38,20.6114,-5.19683,N,359560.2121,6460257.2849,359560.2121000001,6460257.2849,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.985040608862175,115.51347715721194
0,1176.31,878.46,234.154,14.1393,-5.45509,N,359569.4726,6460230.8265,359569.4726,6460230.8265,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.98528037958358,115.51357130093069
0,1141.54,840.442,195.217,18.0242,-6.55762,N,359586.6705,6460191.139,359586.6705,6460191.139,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.985640444575377,115.51374751296676
0,1120.69,816.721,168.638,18.0242,-4.88351,N,359597.2539,6460169.9723,359597.2538999999,6460169.9723,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.98583265435494,115.51385642617122
0,1121.67,822.028,186.644,33.5343,-6.48683,N,359609.1601,6460188.4931,359609.1601,6460188.4931,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.985667094789303,115.51398510847747
0,1100.75,798.167,160.669,33.5343,-4.39451,N,359615.7747,6460163.3577,359615.77469999995,6460163.3577,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.98589460541563,115.51405144803233
0,1297.82,1026.85,426.559,76.1425,-11.7687,N,359549.6288,6460422.6498,359549.62880000006,6460422.6498,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.983547905635415,115.51338922194711
0,1282.01,1011.06,424.179,93.9227,-11.7648,N,359570.7955,6460422.6498,359570.7955,6460422.6498,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.98355052956367,115.513613198425
0,1289.75,1015.88,405.998,62.6373,-11.9182,N,359548.3058,6460404.129,359548.3058000002,6460404.129,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.983714776821525,115.5133725285555
0,1273.76,1002.61,405.166,80.7613,-11.6665,N,359565.5038,6460404.129,359565.50380000006,6460404.129,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.983716908834126,115.51355451036473
0,1250.75,979.932,420.392,129.974,-10.5115,N,359610.483,6460422.6498,359610.483,6460422.6498,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.983555448356547,115.51403315373835
0,1232.12,961.382,414.917,147.025,-10.2008,N,359631.6498,6460417.3582,359631.6497999998,6460417.3582,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.983605795009733,115.51425636210992
0,1231.2,960.277,395.206,125.275,-10.9821,N,359618.4206,6460397.5144,359618.42059999984,6460397.5144,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.983783122928624,115.514113491538
0,1201.56,931.17,416.39,183.335,-10.9494,N,359670.0144,6460417.3582,359670.01439999975,6460417.3582,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.983610547817328,115.5146623194495
0,1191.82,921.255,401.448,177.306,-12.0139,N,359671.3373,6460404.129,359671.3372999998,6460404.129,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.983730023127713,115.51467439518291
0,1171.57,901.72,421.638,220.013,-12.3862,N,359709.702,6460416.0352,359709.7019999996,6460416.0352,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.983627395027654,115.51508208407438
0,1162.03,891.786,401.074,208.105,-12.1922,N,359707.0562,6460398.8373,359707.05620000046,6460398.8373,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.98378217175031,115.51505158860903
0,1109.96,841.764,438.233,292.559,-12.8608,N,359790.4001,6460413.3894,359790.4001000002,6460413.3894,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.983661247217164,115.51593561235
0,1102.89,835.297,448.38,308.362,-12.8988,N,359808.9209,6460420.004,359808.92090000026,6460420.004,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.98360388348072,115.51613255193621
0,1088.75,820.567,429.943,299.982,-12.8555,N,359808.9209,6460398.8373,359808.92090000026,6460398.8373,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.983794781738816,115.5161294787661
0,1051.56,787.005,481.827,376.886,-10.973,N,359884.3273,6460417.3582,359884.3273,6460417.3582,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.983637074145747,115.51693008614788
0,1035.09,771.856,495.002,400.201,-11.5183,N,359905.4941,6460420.004,359905.4940999998,6460420.004,TRUE,2015,NA,NA,NA,NA,NA,NA,-31.983615829888596,115.51715444813551
